event_time,user_id,session_id,event_type,channel,premium_amount
2025-10-26 00:15:36,2435,s_16247,policy_click,SMS,44419634
2025-10-09 02:45:01,4023,s_16248,purchase,Google Ads,39694477
2025-10-27 15:17:08,2817,s_16249,quote_view,Organic,6076938
2025-10-26 03:53:16,791,s_16250,quote_view,Social,18940211
2025-10-26 17:13:59,4838,s_16251,quote_view,Social,19130964
2025-10-07 22:18:40,1475,s_16252,policy_click,SMS,36944635
2025-10-29 12:30:40,3187,s_16253,quote_view,Referral,33513738
2025-10-20 22:40:19,4002,s_16254,signup,Social,42135682
2025-10-06 11:17:51,2449,s_16255,signup,SMS,28227788
2025-10-21 20:05:12,3675,s_16256,policy_click,Organic,49754565
2025-10-16 18:48:24,3381,s_16257,policy_click,Referral,17340601
2025-10-04 01:06:50,1127,s_16258,quote_view,Organic,34523503
2025-10-17 10:12:42,1751,s_16259,policy_click,SMS,14049310
2025-10-10 00:12:15,4198,s_16260,quote_view,Organic,6952534
2025-10-13 19:46:34,4751,s_16261,quote_view,Google Ads,23521573
2025-10-13 22:00:30,3162,s_16262,quote_view,SMS,42149556
2025-10-24 14:57:53,3190,s_16263,signup,Referral,24654213
2025-10-04 22:00:06,752,s_16264,signup,Social,46413676
2025-10-14 19:38:50,1233,s_16265,purchase,Organic,29102969
2025-10-29 01:52:54,859,s_16266,policy_click,SMS,41499760
2025-10-20 04:43:52,4415,s_16267,signup,Organic,24845665
2025-10-29 01:57:27,3861,s_16268,policy_click,SMS,41723196
2025-10-09 09:15:38,4729,s_16269,quote_view,SMS,15169573
2025-10-19 13:46:18,3942,s_16270,policy_click,Referral,47793158
2025-10-19 18:47:58,2700,s_16271,quote_view,Organic,17780032
2025-10-12 07:54:43,2001,s_16272,policy_click,Organic,34103335
2025-10-19 07:30:11,240,s_16273,signup,SMS,46885890
2025-10-23 06:51:16,2191,s_16274,policy_click,Google Ads,5012483
2025-10-15 08:04:23,4215,s_16275,quote_view,Social,26074558
2025-10-21 11:53:20,4692,s_16276,signup,Social,48783888
2025-10-30 09:42:29,2016,s_16277,quote_view,Google Ads,38978082
2025-10-27 00:09:44,163,s_16278,quote_view,Referral,21543101
2025-10-03 12:03:53,4750,s_16279,signup,Google Ads,7119382
2025-10-14 00:49:35,350,s_16280,policy_click,Google Ads,46005788
2025-10-27 21:56:30,31,s_16281,purchase,Referral,43031800
2025-10-06 14:55:13,2139,s_16282,purchase,SMS,40499259
2025-10-23 18:03:02,2176,s_16283,policy_click,Organic,37112325
2025-10-23 19:00:20,2827,s_16284,policy_click,Social,27430454
2025-10-18 09:46:08,3620,s_16285,signup,Social,27225457
2025-10-04 00:06:18,848,s_16286,quote_view,Social,40357207
2025-10-30 17:38:35,792,s_16287,signup,Google Ads,42032001
2025-10-21 08:55:51,509,s_16288,signup,SMS,7401675
2025-10-28 02:15:14,4841,s_16289,quote_view,SMS,9913785
2025-10-11 02:51:29,4836,s_16290,quote_view,Google Ads,31242436
2025-10-02 04:11:07,4333,s_16291,policy_click,Referral,27961129
2025-10-29 11:54:23,1013,s_16292,quote_view,Referral,49700169
2025-10-18 11:48:55,3025,s_16293,quote_view,SMS,15963477
2025-10-02 16:18:50,3071,s_16294,policy_click,Google Ads,39960112
2025-10-03 02:01:13,1075,s_16295,signup,Social,22500524
2025-10-15 11:36:43,469,s_16296,purchase,Organic,35249045
2025-10-08 18:20:05,1916,s_16297,quote_view,SMS,42771267
2025-10-11 03:18:02,4484,s_16298,signup,Social,22097281
2025-10-21 19:45:02,736,s_16299,signup,SMS,45880469
2025-10-10 10:25:27,4750,s_16300,purchase,Organic,45675512
2025-10-03 02:38:19,2857,s_16301,quote_view,Referral,17840023
2025-10-21 15:32:08,4478,s_16302,signup,SMS,39607637
2025-10-23 06:38:20,96,s_16303,signup,Google Ads,26277686
2025-10-22 18:28:36,912,s_16304,quote_view,Referral,47422034
2025-10-27 07:04:15,4883,s_16305,quote_view,Referral,20025832
2025-10-24 07:27:53,4389,s_16306,signup,Social,20253018
2025-10-23 14:08:38,3307,s_16307,policy_click,Google Ads,45498817
2025-10-01 00:34:38,4437,s_16308,policy_click,SMS,11048532
2025-10-11 05:05:18,719,s_16309,signup,SMS,8843160
2025-10-06 10:47:05,3005,s_16310,quote_view,Google Ads,48270165
2025-10-02 19:00:50,1374,s_16311,quote_view,Referral,9982664
2025-10-08 20:32:37,2429,s_16312,policy_click,SMS,7711198
2025-10-18 11:37:29,3682,s_16313,policy_click,SMS,44726764
2025-10-15 23:10:13,2810,s_16314,purchase,SMS,12661056
2025-10-29 15:53:40,3220,s_16315,policy_click,Organic,8009613
2025-10-09 01:06:55,2614,s_16316,quote_view,Google Ads,17703265
2025-10-17 01:04:12,505,s_16317,policy_click,Organic,33441240
2025-10-27 22:44:18,2266,s_16318,signup,Organic,18801912
2025-10-13 16:17:01,4061,s_16319,purchase,Social,48801632
2025-10-23 05:53:58,2985,s_16320,purchase,SMS,14720916
2025-10-29 23:58:16,2797,s_16321,quote_view,Organic,19285023
2025-10-27 04:10:03,4932,s_16322,signup,Google Ads,23512964
2025-10-09 20:00:03,3927,s_16323,policy_click,Social,27353562
2025-10-08 10:27:26,3809,s_16324,purchase,Social,9529561
2025-10-18 01:57:45,489,s_16325,purchase,Referral,39534333
2025-10-19 01:39:20,2259,s_16326,signup,Referral,19227474
2025-10-29 08:54:21,2714,s_16327,purchase,Social,29605461
2025-10-14 11:21:19,4355,s_16328,signup,Google Ads,21240312
2025-10-20 21:35:58,1251,s_16329,quote_view,Organic,25249545
2025-10-29 09:59:33,3961,s_16330,purchase,Referral,36547617
2025-10-19 21:48:41,1415,s_16331,policy_click,Organic,12939213
2025-10-21 12:05:09,992,s_16332,signup,Google Ads,24157846
2025-10-22 11:37:47,400,s_16333,quote_view,Organic,13561773
2025-10-07 21:48:30,4405,s_16334,policy_click,Social,23366681
2025-10-29 20:05:17,4056,s_16335,signup,Referral,37962140
2025-10-19 11:14:16,4100,s_16336,policy_click,Google Ads,30669115
2025-10-26 23:30:14,1568,s_16337,purchase,Social,19575663
2025-10-27 04:27:08,3818,s_16338,quote_view,Google Ads,20830102
2025-10-07 01:24:29,2274,s_16339,signup,Referral,36248622
2025-10-30 05:46:26,1126,s_16340,signup,Organic,8934489
2025-10-29 08:14:39,3324,s_16341,quote_view,Google Ads,49961525
2025-10-11 01:24:06,2604,s_16342,policy_click,Referral,44550865
2025-10-22 04:59:38,3500,s_16343,quote_view,Social,31245056
2025-10-28 11:19:19,1566,s_16344,quote_view,Referral,15978306
2025-10-29 00:06:45,919,s_16345,quote_view,Organic,49346984
2025-10-01 21:39:29,4620,s_16346,quote_view,Referral,47455625
2025-10-05 10:49:29,4622,s_16347,purchase,Social,14376796
2025-10-20 20:31:35,1316,s_16348,signup,Social,21919940
2025-10-01 01:22:32,4120,s_16349,policy_click,Google Ads,22800191
2025-10-16 21:14:06,1655,s_16350,policy_click,Social,46462596
2025-10-04 12:05:54,3459,s_16351,quote_view,SMS,13394894
2025-10-02 00:01:07,1614,s_16352,quote_view,Social,26244963
2025-10-26 19:32:57,242,s_16353,policy_click,Organic,12335427
2025-10-17 09:45:47,4299,s_16354,policy_click,Social,41761590
2025-10-14 06:15:43,4333,s_16355,purchase,Google Ads,11216186
2025-10-22 16:15:37,951,s_16356,quote_view,Social,48255641
2025-10-11 19:35:32,3070,s_16357,policy_click,Referral,10089009
2025-10-16 13:42:20,294,s_16358,signup,Referral,36763740
2025-10-02 10:56:43,4306,s_16359,purchase,Referral,37304038
2025-10-06 02:41:30,788,s_16360,purchase,SMS,27184469
2025-10-25 09:29:35,1633,s_16361,quote_view,Google Ads,28077565
2025-10-14 03:01:20,3074,s_16362,purchase,Referral,21793536
2025-10-14 13:37:46,4071,s_16363,purchase,Referral,20890907
2025-10-20 06:42:51,2277,s_16364,signup,Referral,16053869
2025-10-09 04:13:26,4506,s_16365,purchase,Google Ads,32554002
2025-10-02 06:25:02,3315,s_16366,signup,Referral,38183732
2025-10-27 15:19:08,1492,s_16367,purchase,SMS,38915390
2025-10-22 02:53:17,4554,s_16368,purchase,Referral,27346315
2025-10-02 22:05:10,2602,s_16369,quote_view,Organic,37290025
2025-10-24 13:04:32,2261,s_16370,quote_view,SMS,21625029
2025-10-20 18:27:50,1832,s_16371,quote_view,Organic,19197218
2025-10-27 09:47:24,386,s_16372,quote_view,Referral,43999808
2025-10-28 15:32:07,528,s_16373,policy_click,Referral,5847424
2025-10-28 04:28:42,1412,s_16374,quote_view,Google Ads,18083050
2025-10-15 10:51:08,3351,s_16375,quote_view,Organic,9092667
2025-10-07 15:24:13,4198,s_16376,quote_view,Organic,32766569
2025-10-30 11:36:01,390,s_16377,purchase,Social,7844508
2025-10-06 05:20:51,1226,s_16378,purchase,Social,44541153
2025-10-04 13:57:36,3639,s_16379,purchase,Social,47327174
2025-10-30 21:32:58,3793,s_16380,quote_view,Social,21718494
2025-10-20 23:03:49,841,s_16381,signup,Organic,26043323
2025-10-19 03:40:00,1378,s_16382,policy_click,Google Ads,17689719
2025-10-09 13:33:19,235,s_16383,signup,Social,29466560
2025-10-18 12:03:43,114,s_16384,signup,Organic,5782692
2025-10-12 04:44:08,3139,s_16385,signup,Google Ads,37710641
2025-10-18 13:27:27,809,s_16386,signup,Google Ads,44865628
2025-10-15 03:57:15,2151,s_16387,policy_click,Social,34910052
2025-10-06 13:31:19,411,s_16388,signup,Organic,48886557
2025-10-07 09:27:15,1319,s_16389,quote_view,SMS,38002989
2025-10-18 20:50:21,4087,s_16390,signup,Organic,34475526
2025-10-06 13:24:57,4904,s_16391,policy_click,Google Ads,23772725
2025-10-18 23:00:54,1588,s_16392,policy_click,Referral,32705982
2025-10-17 16:52:32,1061,s_16393,signup,Social,22422962
2025-10-07 02:12:16,67,s_16394,quote_view,Google Ads,34059516
2025-10-13 15:28:31,2254,s_16395,signup,SMS,30706963
2025-10-20 13:39:08,341,s_16396,purchase,SMS,36648390
2025-10-23 07:03:27,3978,s_16397,policy_click,SMS,8747516
2025-10-17 20:42:57,2474,s_16398,signup,SMS,25577421
2025-10-20 02:17:59,956,s_16399,purchase,Organic,36718529
2025-10-08 08:03:16,4305,s_16400,quote_view,Google Ads,28509959
2025-10-21 05:42:13,2011,s_16401,purchase,SMS,44375018
2025-10-14 18:42:20,1889,s_16402,policy_click,Google Ads,39880764
2025-10-14 07:05:51,369,s_16403,purchase,Google Ads,49532823
2025-10-26 07:07:10,1763,s_16404,purchase,Referral,44756554
2025-10-27 11:17:24,994,s_16405,purchase,Organic,15734256
2025-10-01 14:58:06,82,s_16406,quote_view,Referral,32134479
2025-10-05 10:17:01,1188,s_16407,quote_view,Social,35808796
2025-10-23 01:51:18,377,s_16408,quote_view,Social,46620648
2025-10-21 16:58:04,3,s_16409,quote_view,Social,47382237
2025-10-25 06:03:56,684,s_16410,signup,Referral,14505196
2025-10-06 17:10:55,3190,s_16411,purchase,Google Ads,35224070
2025-10-15 20:38:57,3728,s_16412,policy_click,Social,26510671
2025-10-22 23:52:12,764,s_16413,purchase,Social,17895459
2025-10-23 11:02:08,266,s_16414,signup,Referral,42909918
2025-10-14 16:09:41,2483,s_16415,purchase,Google Ads,42657810
2025-10-09 02:38:55,2730,s_16416,purchase,Social,19827257
2025-10-07 19:31:39,725,s_16417,policy_click,Organic,22206791
2025-10-10 05:23:55,2841,s_16418,policy_click,Social,33939242
2025-10-23 22:31:21,2424,s_16419,policy_click,Referral,35048316
2025-10-28 23:00:14,2414,s_16420,purchase,Referral,17732325
2025-10-11 19:34:49,4863,s_16421,signup,Organic,8948214
2025-10-10 08:18:20,2476,s_16422,quote_view,Google Ads,33496524
2025-10-10 06:12:43,1065,s_16423,quote_view,Organic,31785233
2025-10-23 12:54:57,2292,s_16424,purchase,Social,23340002
2025-10-02 03:58:14,2893,s_16425,quote_view,Referral,15730204
2025-10-29 08:50:58,4399,s_16426,quote_view,Google Ads,36249725
2025-10-20 20:46:35,4466,s_16427,purchase,Social,22899061
2025-10-26 11:33:17,4947,s_16428,purchase,Organic,24982177
2025-10-05 22:16:10,2323,s_16429,signup,Social,38749058
2025-10-14 08:46:59,47,s_16430,quote_view,Organic,26836157
2025-10-15 13:03:36,2165,s_16431,purchase,SMS,9281191
2025-10-17 15:26:46,3662,s_16432,quote_view,SMS,9980706
2025-10-22 06:46:49,2565,s_16433,policy_click,Referral,6773545
2025-10-17 23:51:43,3326,s_16434,policy_click,Google Ads,47193758
2025-10-15 11:58:14,4928,s_16435,signup,Referral,7188919
2025-10-25 06:05:33,2667,s_16436,purchase,Social,44760454
2025-10-23 02:10:43,756,s_16437,quote_view,SMS,48252341
2025-10-04 16:09:37,3245,s_16438,policy_click,Referral,11877884
2025-10-15 09:10:11,1453,s_16439,purchase,Organic,6827828
2025-10-28 20:56:36,905,s_16440,policy_click,Google Ads,31569903
2025-10-11 20:37:48,2455,s_16441,policy_click,SMS,45690483
2025-10-19 03:39:41,3488,s_16442,purchase,Google Ads,35260422
2025-10-09 04:24:14,4061,s_16443,policy_click,Google Ads,5951346
2025-10-26 04:47:17,3764,s_16444,purchase,SMS,30500228
2025-10-29 21:42:08,779,s_16445,signup,Organic,23397902
2025-10-01 04:36:23,1791,s_16446,purchase,Organic,18456833
2025-10-23 01:52:20,4928,s_16447,policy_click,Organic,25712120
2025-10-27 18:18:47,1602,s_16448,policy_click,Google Ads,16522132
2025-10-16 08:02:01,4740,s_16449,quote_view,Organic,37148068
2025-10-03 08:00:51,4509,s_16450,signup,Social,48358066
2025-10-22 22:23:47,3844,s_16451,policy_click,Social,9334209
2025-10-19 16:11:06,3676,s_16452,signup,Organic,13024280
2025-10-14 07:05:32,3858,s_16453,quote_view,Organic,38555226
2025-10-30 11:48:19,1006,s_16454,signup,SMS,27853683
2025-10-13 11:14:11,2701,s_16455,purchase,SMS,38813042
2025-10-05 12:16:36,232,s_16456,signup,Referral,32259557
2025-10-04 23:06:54,3654,s_16457,policy_click,Google Ads,42559156
2025-10-19 07:00:53,4587,s_16458,policy_click,Google Ads,46092114
2025-10-30 09:28:52,2134,s_16459,purchase,SMS,26631593
2025-10-13 04:33:51,3837,s_16460,policy_click,Social,8181551
2025-10-10 23:05:17,1691,s_16461,quote_view,Referral,25537501
2025-10-02 15:24:29,1224,s_16462,policy_click,SMS,27648905
2025-10-19 01:13:19,4971,s_16463,quote_view,Referral,33418014
2025-10-27 22:01:30,2204,s_16464,signup,Google Ads,32944780
2025-10-29 15:57:55,898,s_16465,signup,Google Ads,14516684
2025-10-24 03:47:22,1870,s_16466,policy_click,Google Ads,14092525
2025-10-16 17:19:14,152,s_16467,policy_click,Social,44124242
2025-10-14 21:38:00,1352,s_16468,purchase,SMS,16096210
2025-10-12 04:09:54,172,s_16469,signup,Referral,24126171
2025-10-06 12:06:50,1430,s_16470,quote_view,SMS,44239275
2025-10-30 16:15:37,4858,s_16471,purchase,Google Ads,6200928
2025-10-12 17:57:24,3434,s_16472,purchase,Google Ads,6521451
2025-10-24 01:32:31,3200,s_16473,signup,SMS,29492086
2025-10-19 15:07:04,1899,s_16474,purchase,Organic,22995896
2025-10-25 04:49:06,1360,s_16475,quote_view,Organic,14040776
2025-10-09 16:08:57,693,s_16476,purchase,SMS,17940323
2025-10-07 09:28:41,100,s_16477,quote_view,Google Ads,17982469
2025-10-30 06:12:39,3443,s_16478,quote_view,Referral,27839937
2025-10-03 07:14:36,3050,s_16479,policy_click,Organic,31414570
2025-10-09 21:47:50,1921,s_16480,signup,SMS,34934745
2025-10-26 20:11:02,428,s_16481,signup,Social,27635076
2025-10-17 09:08:42,587,s_16482,signup,SMS,8187990
2025-10-29 06:56:41,2968,s_16483,signup,Google Ads,45414779
2025-10-03 01:09:28,3205,s_16484,quote_view,SMS,23304901
2025-10-29 08:57:15,256,s_16485,signup,Organic,34114940
2025-10-11 00:44:50,1474,s_16486,signup,Organic,45938816
2025-10-29 21:26:36,721,s_16487,quote_view,SMS,6668450
2025-10-19 04:49:09,2001,s_16488,policy_click,Referral,29053748
2025-10-01 07:12:20,3008,s_16489,signup,SMS,34093246
2025-10-03 22:46:42,2628,s_16490,purchase,Referral,45040488
2025-10-28 21:42:27,4503,s_16491,policy_click,Organic,17650848
2025-10-03 22:23:00,2290,s_16492,policy_click,Social,38821465
2025-10-12 07:25:52,4211,s_16493,policy_click,Referral,39372568
2025-10-25 12:17:20,1732,s_16494,signup,SMS,45673036
2025-10-19 14:48:55,4902,s_16495,quote_view,Google Ads,39305104
2025-10-27 11:50:33,2178,s_16496,signup,Google Ads,32485310
2025-10-17 00:26:59,1581,s_16497,signup,SMS,48274369
2025-10-04 03:51:44,3227,s_16498,policy_click,Organic,40570213
2025-10-27 16:14:04,994,s_16499,quote_view,Organic,17085276
2025-10-17 17:04:26,1997,s_16500,signup,Organic,46378287
2025-10-27 15:19:45,4591,s_16501,signup,SMS,36981368
2025-10-28 17:02:09,1853,s_16502,signup,Google Ads,23374856
2025-10-28 00:47:02,82,s_16503,signup,Social,42900097
2025-10-12 22:05:45,3851,s_16504,quote_view,Google Ads,37769244
2025-10-19 00:03:26,3013,s_16505,quote_view,Organic,6453645
2025-10-14 09:08:45,2717,s_16506,quote_view,SMS,49027598
2025-10-02 12:08:40,1456,s_16507,purchase,SMS,34638233
2025-10-13 21:30:34,1198,s_16508,quote_view,Social,16317985
2025-10-07 15:33:16,3113,s_16509,quote_view,Google Ads,18293506
2025-10-27 00:55:04,2917,s_16510,policy_click,Organic,18329297
2025-10-04 14:44:42,1312,s_16511,signup,Social,13766948
2025-10-25 09:09:55,561,s_16512,signup,Organic,31105827
2025-10-08 14:19:10,2105,s_16513,policy_click,Google Ads,21631590
2025-10-03 22:28:05,2054,s_16514,quote_view,Social,10210886
2025-10-30 15:31:00,1599,s_16515,signup,Organic,6294422
2025-10-04 17:51:20,945,s_16516,purchase,Referral,31083707
2025-10-28 04:42:17,579,s_16517,purchase,SMS,5827161
2025-10-12 22:14:18,915,s_16518,policy_click,Google Ads,5577651
2025-10-09 09:33:25,162,s_16519,purchase,SMS,8196750
2025-10-12 15:49:57,775,s_16520,policy_click,Organic,23453911
2025-10-24 22:26:04,57,s_16521,purchase,Social,23988243
2025-10-10 01:50:29,1190,s_16522,purchase,Organic,5762071
2025-10-03 14:14:46,4045,s_16523,purchase,Referral,34022157
2025-10-15 17:24:23,546,s_16524,policy_click,Referral,40520509
2025-10-08 22:35:26,2981,s_16525,signup,Google Ads,17667743
2025-10-02 17:54:19,4907,s_16526,policy_click,SMS,27617826
2025-10-17 01:10:39,4143,s_16527,quote_view,Organic,24656470
2025-10-17 17:23:19,1414,s_16528,quote_view,Referral,12119776
2025-10-16 11:55:54,2416,s_16529,purchase,Social,37019841
2025-10-07 10:07:36,4084,s_16530,purchase,Organic,46466619
2025-10-07 20:42:01,3389,s_16531,signup,Google Ads,42986508
2025-10-24 17:37:18,3204,s_16532,signup,Social,7992797
2025-10-02 06:26:22,1413,s_16533,signup,SMS,26337674
2025-10-17 07:50:48,2630,s_16534,purchase,Google Ads,47722276
2025-10-21 15:57:20,572,s_16535,policy_click,SMS,19598539
2025-10-30 17:04:13,1741,s_16536,purchase,SMS,7688593
2025-10-23 02:37:41,3928,s_16537,quote_view,Referral,14137107
2025-10-14 11:32:26,348,s_16538,purchase,SMS,30967920
2025-10-16 06:35:10,845,s_16539,signup,Social,26931909
2025-10-09 04:23:43,2666,s_16540,quote_view,Social,17877577
2025-10-25 07:42:02,4593,s_16541,purchase,Social,35652348
2025-10-14 22:34:25,4792,s_16542,signup,Organic,7398176
2025-10-11 16:17:20,3591,s_16543,purchase,Referral,10972401
2025-10-28 04:52:18,2500,s_16544,purchase,Referral,40142590
2025-10-23 02:11:35,543,s_16545,signup,Social,13033155
2025-10-09 04:37:19,216,s_16546,quote_view,Organic,11417256
2025-10-09 12:29:59,2901,s_16547,quote_view,SMS,19702244
2025-10-11 12:43:28,4394,s_16548,policy_click,SMS,14740009
2025-10-22 03:24:19,1370,s_16549,quote_view,SMS,47165451
2025-10-29 06:58:47,286,s_16550,purchase,Referral,27259571
2025-10-02 16:13:53,3060,s_16551,signup,SMS,41620228
2025-10-24 21:56:55,4222,s_16552,quote_view,Organic,22317408
2025-10-20 08:43:04,51,s_16553,purchase,Organic,10755187
2025-10-03 01:55:18,1726,s_16554,purchase,SMS,23790846
2025-10-28 02:50:03,4567,s_16555,quote_view,Referral,18296206
2025-10-07 11:41:28,1400,s_16556,signup,Google Ads,47180070
2025-10-27 08:21:14,3437,s_16557,signup,Social,34924501
2025-10-05 00:14:08,3304,s_16558,policy_click,SMS,21156375
2025-10-16 14:12:47,2718,s_16559,signup,SMS,24495371
2025-10-21 01:25:20,1330,s_16560,signup,Social,14887443
2025-10-17 21:10:03,4534,s_16561,quote_view,Google Ads,35912475
2025-10-14 23:04:03,3323,s_16562,quote_view,SMS,20581111
2025-10-23 11:18:30,2899,s_16563,purchase,SMS,22168330
2025-10-14 09:01:52,2390,s_16564,quote_view,Google Ads,24918705
2025-10-27 21:25:53,749,s_16565,policy_click,Social,10848013
2025-10-03 05:27:01,524,s_16566,purchase,Organic,20877068
2025-10-09 00:34:50,655,s_16567,signup,SMS,17170215
2025-10-08 03:17:10,4602,s_16568,quote_view,SMS,5707279
2025-10-14 03:55:36,4495,s_16569,policy_click,Referral,21862173
2025-10-30 22:05:40,2954,s_16570,purchase,Google Ads,5037120
2025-10-02 13:28:03,3190,s_16571,policy_click,SMS,14585179
2025-10-19 17:57:30,2109,s_16572,policy_click,Referral,29330974
2025-10-05 21:14:47,1939,s_16573,signup,Organic,17620387
2025-10-12 02:22:56,1205,s_16574,purchase,Google Ads,29010159
2025-10-19 00:13:01,4040,s_16575,quote_view,Organic,27659436
2025-10-13 18:41:24,4083,s_16576,signup,Referral,46783233
2025-10-16 04:28:41,4063,s_16577,policy_click,Social,22154358
2025-10-15 19:08:17,265,s_16578,purchase,Google Ads,10394788
2025-10-02 22:12:53,3335,s_16579,signup,Social,19710378
2025-10-11 06:19:05,712,s_16580,quote_view,Referral,22248385
2025-10-30 21:45:12,913,s_16581,policy_click,Google Ads,46696160
2025-10-02 14:02:53,1735,s_16582,purchase,SMS,31262832
2025-10-05 10:03:37,1446,s_16583,signup,Referral,37830115
2025-10-09 03:36:09,2137,s_16584,signup,Referral,32708061
2025-10-08 12:47:13,332,s_16585,policy_click,Organic,43527219
2025-10-11 01:02:11,3850,s_16586,signup,Social,23816639
2025-10-19 21:03:55,3835,s_16587,quote_view,Google Ads,16201559
2025-10-22 08:21:52,152,s_16588,quote_view,Google Ads,37475264
2025-10-15 06:46:08,708,s_16589,quote_view,SMS,23544813
2025-10-26 19:55:47,421,s_16590,purchase,Google Ads,26989911
2025-10-11 14:15:22,253,s_16591,signup,SMS,47119444
2025-10-29 07:26:39,999,s_16592,quote_view,Google Ads,6387212
2025-10-18 01:52:59,3556,s_16593,quote_view,Organic,14533193
2025-10-04 01:06:33,293,s_16594,purchase,Referral,13951178
2025-10-04 04:32:05,1241,s_16595,signup,Google Ads,17705893
2025-10-24 12:59:16,169,s_16596,quote_view,Referral,10252726
2025-10-06 23:11:17,2782,s_16597,quote_view,Social,43202553
2025-10-03 20:53:58,37,s_16598,quote_view,Referral,34103365
2025-10-07 15:04:38,1445,s_16599,purchase,Social,42825458
2025-10-09 18:10:49,4392,s_16600,signup,Google Ads,39427839
2025-10-16 07:26:21,2368,s_16601,quote_view,Organic,45355825
2025-10-26 02:19:53,923,s_16602,policy_click,Organic,35568780
2025-10-22 19:41:44,1821,s_16603,purchase,Referral,13215824
2025-10-30 02:26:22,2443,s_16604,policy_click,Organic,17030466
2025-10-22 04:43:49,4745,s_16605,signup,Social,21966395
2025-10-29 10:51:45,4379,s_16606,purchase,Organic,47698495
2025-10-19 12:43:31,1663,s_16607,purchase,Organic,43001821
2025-10-26 14:56:14,999,s_16608,purchase,Organic,26843738
2025-10-10 21:20:52,4182,s_16609,signup,SMS,20465644
2025-10-17 16:58:57,4303,s_16610,policy_click,SMS,8435422
2025-10-30 01:55:16,3947,s_16611,quote_view,Referral,29297234
2025-10-23 22:38:16,2525,s_16612,signup,Google Ads,29794762
2025-10-12 23:25:38,131,s_16613,quote_view,Google Ads,15574323
2025-10-18 23:41:10,4232,s_16614,quote_view,Social,27065700
2025-10-06 05:53:27,3418,s_16615,quote_view,Social,17226382
2025-10-14 21:47:40,2218,s_16616,purchase,Referral,45049491
2025-10-23 00:08:41,3017,s_16617,purchase,SMS,44401404
2025-10-01 02:38:45,1187,s_16618,policy_click,Organic,48771748
2025-10-06 19:23:49,4295,s_16619,signup,SMS,12061447
2025-10-13 20:03:43,4835,s_16620,quote_view,SMS,6440485
2025-10-12 09:55:54,2813,s_16621,signup,Referral,20126193
2025-10-26 13:17:41,1518,s_16622,signup,SMS,27277146
2025-10-21 11:53:37,4199,s_16623,signup,Google Ads,10704471
2025-10-20 03:05:30,4644,s_16624,purchase,SMS,15254107
2025-10-07 16:01:54,6,s_16625,quote_view,Google Ads,49616503
2025-10-17 09:28:48,711,s_16626,quote_view,Social,35885153
2025-10-15 12:35:31,12,s_16627,signup,Social,9541008
2025-10-11 19:36:17,2151,s_16628,policy_click,Referral,45364704
2025-10-05 12:18:13,1714,s_16629,purchase,Organic,45980384
2025-10-14 05:53:18,4523,s_16630,signup,SMS,29410943
2025-10-16 11:52:28,4267,s_16631,signup,Organic,10910139
2025-10-12 16:19:10,4185,s_16632,quote_view,Google Ads,36377411
2025-10-17 23:00:32,3419,s_16633,policy_click,Organic,26357790
2025-10-30 06:35:05,4951,s_16634,signup,SMS,45786366
2025-10-07 19:42:13,3283,s_16635,policy_click,Organic,27897835
2025-10-20 09:50:00,3605,s_16636,quote_view,Organic,8695991
2025-10-04 00:09:57,2648,s_16637,quote_view,Organic,19790155
2025-10-13 10:53:24,3597,s_16638,signup,Referral,44811729
2025-10-02 04:08:57,3983,s_16639,policy_click,Organic,23013478
2025-10-06 05:55:43,178,s_16640,signup,SMS,41326218
2025-10-04 15:17:12,2611,s_16641,signup,SMS,42151264
2025-10-03 08:11:07,4514,s_16642,signup,Organic,34413333
2025-10-03 00:54:55,554,s_16643,signup,Referral,25136358
2025-10-19 13:08:37,3390,s_16644,policy_click,Google Ads,13860830
2025-10-06 10:47:12,242,s_16645,signup,Organic,10847284
2025-10-01 21:31:52,4000,s_16646,quote_view,Referral,41451698
2025-10-20 11:13:06,1380,s_16647,quote_view,Social,41201128
2025-10-19 09:16:22,1597,s_16648,policy_click,SMS,9198153
2025-10-07 16:41:47,3530,s_16649,signup,Social,39723222
2025-10-03 03:23:46,2005,s_16650,signup,SMS,47241228
2025-10-23 22:39:36,1947,s_16651,purchase,Google Ads,17501662
2025-10-07 08:56:13,1301,s_16652,signup,Referral,14193626
2025-10-04 15:20:54,3090,s_16653,policy_click,Google Ads,18392140
2025-10-08 08:20:33,3396,s_16654,policy_click,Social,31863030
2025-10-22 04:43:15,1071,s_16655,purchase,Referral,13407609
2025-10-11 04:48:25,4918,s_16656,quote_view,Social,45468577
2025-10-07 21:57:47,3785,s_16657,policy_click,Organic,45324142
2025-10-01 12:01:54,1789,s_16658,signup,Social,32564843
2025-10-15 05:04:11,4288,s_16659,signup,Google Ads,26943499
2025-10-01 00:00:59,1773,s_16660,quote_view,Google Ads,32278724
2025-10-05 16:44:49,3806,s_16661,purchase,Organic,27170213
2025-10-06 04:36:07,2215,s_16662,policy_click,Referral,8490137
2025-10-14 03:46:47,57,s_16663,signup,Social,7449298
2025-10-17 13:53:36,238,s_16664,quote_view,Social,38641736
2025-10-10 02:57:06,733,s_16665,quote_view,Social,9682274
2025-10-16 04:05:17,3890,s_16666,quote_view,Referral,30163374
2025-10-23 16:45:50,2825,s_16667,signup,Google Ads,6905342
